airport_name,city,country,IATA,latitude,longitude,continent_code,continent,airport
Bahrain International Airport,Bahrain,Bahrain,BAH,26.27079963684082,50.63359832763672,AS,Asia,Bahrain (BAH)
Abha Regional Airport,Abha,Saudi Arabia,AHB,18.2404003143,42.65660095210001,AS,Asia,Abha (AHB)
Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,25.28529930114746,49.485198974609375,AS,Asia,Al-ahsa (HOF)
Al Baha Airport,El-baha,Saudi Arabia,ABT,20.2961006165,41.6343002319,AS,Asia,El-baha (ABT)
Bisha Airport,Bisha,Saudi Arabia,BHH,19.984399795532227,42.62089920043945,AS,Asia,Bisha (BHH)
King Fahd International Airport,Dammam,Saudi Arabia,DMM,26.471200942993164,49.79790115356445,AS,Asia,Dammam (DMM)
Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,16.901100158691406,42.58580017089844,AS,Asia,Gizan (GIZ)
Gassim Airport,Gassim,Saudi Arabia,ELQ,26.30279922485352,43.77439880371094,AS,Asia,Gassim (ELQ)
Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,31.412413,37.278898,AS,Asia,Guriat (URY)
Ha'il Airport,Hail,Saudi Arabia,HAS,27.437901,41.686298,AS,Asia,Hail (HAS)
King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,21.6796,39.156502,AS,Asia,Jeddah (JED)
Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,24.5534,39.705101,AS,Asia,Madinah (MED)
Nejran Airport,Nejran,Saudi Arabia,EAM,17.611400604248047,44.4192008972168,AS,Asia,Nejran (EAM)
Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,28.335199,46.125099,AS,Asia,Hafr Al-batin (AQI)
Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,29.626399993896484,43.4906005859375,AS,Asia,Rafha (RAH)
King Khaled International Airport,Riyadh,Saudi Arabia,RUH,24.957599639892575,46.69879913330078,AS,Asia,Riyadh (RUH)
Arar Domestic Airport,Arar,Saudi Arabia,RAE,30.90660095214844,41.13819885253906,AS,Asia,Arar (RAE)
Sharurah Airport,Sharurah,Saudi Arabia,SHW,17.466899871826172,47.12139892578125,AS,Asia,Sharurah (SHW)
Tabuk Airport,Tabuk,Saudi Arabia,TUU,28.3654,36.6189,AS,Asia,Tabuk (TUU)
Ta’if Regional Airport,Taif,Saudi Arabia,TIF,21.483001,40.543442,AS,Asia,Taif (TIF)
Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,31.692188,38.731544,AS,Asia,Turaif (TUI)
Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,26.19860076904297,36.47639846801758,AS,Asia,Wejh (EJH)
Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,24.144199,38.0634,AS,Asia,Yenbo (YNB)
Abadan Airport,Abadan,Iran,ABD,30.371099472,48.2282981873,AS,Asia,Abadan (ABD)
Dezful Airport,Dezful,Iran,DEF,32.434399,48.397598,AS,Asia,Dezful (DEF)
Gachsaran Airport,Gachsaran,Iran,GCH,30.337600708,50.827999115,AS,Asia,Gachsaran (GCH)
Mahshahr Airport,Bandar Mahshahr,Iran,MRX,30.55620002746582,49.15190124511719,AS,Asia,Bandar Mahshahr (MRX)
Ahwaz Airport,Ahwaz,Iran,AWZ,31.3374004364,48.7620010376,AS,Asia,Ahwaz (AWZ)
Bushehr Airport,Bushehr,Iran,BUZ,28.9447994232,50.8345985413,AS,Asia,Bushehr (BUZ)
Kish International Airport,Kish Island,Iran,KIH,26.5261993408,53.9802017212,AS,Asia,Kish Island (KIH)
Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,26.531999588,54.824798584,AS,Asia,Bandar Lengeh (BDH)
Sirri Island Airport,Siri Island,Iran,SXI,25.908899307250977,54.539398193359375,AS,Asia,Siri Island (SXI)
Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,34.3459014893,47.1581001282,AS,Asia,Bakhtaran (KSH)
Sanandaj Airport,Sanandaj,Iran,SDG,35.24589920043945,47.00920104980469,AS,Asia,Sanandaj (SDG)
Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,32.75080108642578,51.86130142211914,AS,Asia,Esfahan (IFN)
Sardar-e-Jangal Airport,Rasht,Iran,RAS,37.323333,49.617778,AS,Asia,Rasht (RAS)
Mehrabad International Airport,Teheran,Iran,THR,35.68920135498047,51.31340026855469,AS,Asia,Teheran (THR)
Bandar Abbas International Airport,Bandar Abbas,Iran,BND,27.218299865722656,56.37779998779297,AS,Asia,Bandar Abbas (BND)
Kerman Airport,Kerman,Iran,KER,30.2744007111,56.9510993958,AS,Asia,Kerman (KER)
Birjand Airport,Birjand,Iran,XBJ,32.898101806640625,59.2661018371582,AS,Asia,Birjand (XBJ)
Ramsar Airport,Ramsar,Iran,RZR,36.9099006652832,50.67959976196289,AS,Asia,Ramsar (RZR)
Lamerd Airport,Lamerd,Iran,LFM,27.3726997375,53.18880081179999,AS,Asia,Lamerd (LFM)
Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,29.53919982910156,52.58980178833008,AS,Asia,Shiraz (SYZ)
Khoy Airport,Khoy,Iran,KHY,38.4275016784668,44.97359848022461,AS,Asia,Khoy (KHY)
Tabriz International Airport,Tabriz,Iran,TBZ,38.1338996887207,46.23500061035156,AS,Asia,Tabriz (TBZ)
Shahid Sadooghi Airport,Yazd,Iran,AZD,31.9048995972,54.2765007019,AS,Asia,Yazd (AZD)
Zabol Airport,Zabol,Iran,ACZ,31.09830093383789,61.54389953613281,AS,Asia,Zabol (ACZ)
Konarak Airport,Chah Bahar,Iran,ZBR,25.4433002472,60.3820991516,AS,Asia,Chah Bahar (ZBR)
Zahedan International Airport,Zahedan,Iran,ZAH,29.47570037841797,60.90620040893555,AS,Asia,Zahedan (ZAH)
Queen Alia International Airport,Amman,Jordan,AMM,31.7226009369,35.9931983948,AS,Asia,Amman (AMM)
Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,29.61160087585449,35.01810073852539,AS,Asia,Aqaba (AQJ)
Kuwait International Airport,Kuwait,Kuwait,KWI,29.226600646972656,47.96889877319336,AS,Asia,Kuwait (KWI)
Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,33.820899963378906,35.488399505615234,AS,Asia,Beirut (BEY)
Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,24.433000564575195,54.651100158691406,AS,Asia,Abu Dhabi (AUH)
Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,24.428300857543945,54.458099365234375,AS,Asia,Abu Dhabi (AZI)
Dubai International Airport,Dubai,United Arab Emirates,DXB,25.2527999878,55.3643989563,AS,Asia,Dubai (DXB)
Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,25.112199783325195,56.32400131225586,AS,Asia,Fujeirah (FJR)
Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,25.32859992980957,55.5172004699707,AS,Asia,Sharjah (SHJ)
Khasab Air Base,Khasab,Oman,KHS,26.17099952697754,56.2406005859375,AS,Asia,Khasab (KHS)
Muscat International Airport,Muscat,Oman,MCT,23.593299865722656,58.284400939941406,AS,Asia,Muscat (MCT)
Salalah Airport,Salalah,Oman,SLL,17.038700103759766,54.09130096435547,AS,Asia,Salalah (SLL)
Faisalabad International Airport,Faisalabad,Pakistan,LYP,31.364999771118164,72.99479675292969,AS,Asia,Faisalabad (LYP)
Gwadar International Airport,Gwadar,Pakistan,GWD,25.233299255371094,62.329498291015625,AS,Asia,Gwadar (GWD)
Gilgit Airport,Gilgit,Pakistan,GIL,35.918800354003906,74.33360290527344,AS,Asia,Gilgit (GIL)
Jinnah International Airport,Karachi,Pakistan,KHI,24.9065,67.160797,AS,Asia,Karachi (KHI)
Alama Iqbal International Airport,Lahore,Pakistan,LHE,31.5216007232666,74.40360260009766,AS,Asia,Lahore (LHE)
Moenjodaro Airport,Moenjodaro,Pakistan,MJD,27.3351993560791,68.14309692382812,AS,Asia,Moenjodaro (MJD)
Multan International Airport,Multan,Pakistan,MUX,30.20319938659668,71.41909790039062,AS,Asia,Multan (MUX)
Panjgur Airport,Panjgur,Pakistan,PJG,26.954500198364254,64.13249969482422,AS,Asia,Panjgur (PJG)
Peshawar International Airport,Peshawar,Pakistan,PEW,33.993900299072266,71.51460266113281,AS,Asia,Peshawar (PEW)
Quetta International Airport,Quetta,Pakistan,UET,30.251399993896484,66.93779754638672,AS,Asia,Quetta (UET)
Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,28.383899688720703,70.27960205078125,AS,Asia,Rahim Yar Khan (RYK)
Sukkur Airport,Sukkur,Pakistan,SKZ,27.722000122070312,68.79170227050781,AS,Asia,Sukkur (SKZ)
Zhob Airport,Zhob,Pakistan,PZH,31.358400344848636,69.4636001586914,AS,Asia,Zhob (PZH)
Basrah International Airport,Basrah,Iraq,BSR,30.54910087585449,47.66210174560547,AS,Asia,Basrah (BSR)
Rota International Airport,Rota,Northern Mariana Islands,ROP,14.17430019378662,145.2429962158203,OC,Oceania,Rota (ROP)
Saipan International Airport,Saipan,Northern Mariana Islands,SPN,15.119,145.729004,OC,Oceania,Saipan (SPN)
Antonio B. Won Pat International Airport,Agana,Guam,GUM,13.4834003448,144.796005249,OC,Oceania,Agana (GUM)
Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,7.064760208129883,171.27200317382812,OC,Oceania,Majuro (MAJ)
Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,8.720120429992676,167.73199462890625,OC,Oceania,Kwajalein (KWA)
Cassidy International Airport,Kiritimati,Kiribati,CXI,1.9861600399017332,-157.35000610351562,OC,Oceania,Kiritimati (CXI)
Chuuk International Airport,Chuuk,Micronesia,TKK,7.461870193481445,151.84300231933594,OC,Oceania,Chuuk (TKK)
Pohnpei International Airport,Pohnpei,Micronesia,PNI,6.985099792480469,158.20899963378906,OC,Oceania,Pohnpei (PNI)
Babelthuap Airport,Babelthuap,Palau,ROR,7.36731,134.544236,OC,Oceania,Babelthuap (ROR)
Kosrae International Airport,Kosrae,Micronesia,KSA,5.35698,162.957993,OC,Oceania,Kosrae (KSA)
Yap International Airport,Yap,Micronesia,YAP,9.49891,138.082993,OC,Oceania,Yap (YAP)
Kinmen Airport,Kinmen,Taiwan,KNH,24.4279,118.359001,AS,Asia,Kinmen (KNH)
Taitung Airport,Fengnin,Taiwan,TTT,22.7549991607666,121.10199737548828,AS,Asia,Fengnin (TTT)
Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,22.57710075378418,120.3499984741211,AS,Asia,Kaohsiung (KHH)
Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,24.26469993591309,120.62100219726562,AS,Asia,Taichung (RMQ)
Tainan Airport,Tainan,Taiwan,TNN,22.95039939880371,120.20600128173828,AS,Asia,Tainan (TNN)
Makung Airport,Makung,Taiwan,MZG,23.568700790405277,119.62799835205078,AS,Asia,Makung (MZG)
Taipei Songshan Airport,Taipei,Taiwan,TSA,25.06940078735352,121.552001953125,AS,Asia,Taipei (TSA)
Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002,AS,Asia,Taipei (TPE)
Hualien Airport,Hualien,Taiwan,HUN,24.023099899291992,121.61799621582033,AS,Asia,Hualien (HUN)
Narita International Airport,Tokyo,Japan,NRT,35.7647018433,140.386001587,AS,Asia,Tokyo (NRT)
Matsumoto Airport,Matsumoto,Japan,MMJ,36.16680145263672,137.92300415039062,AS,Asia,Matsumoto (MMJ)
Hyakuri Airport,Ibaraki,Japan,IBR,36.181098938,140.414993286,AS,Asia,Ibaraki (IBR)
Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,33.6622009277,135.363998413,AS,Asia,Nanki-shirahama (SHM)
Tokachi-Obihiro Airport,Obihiro,Japan,OBO,42.7332992554,143.216995239,AS,Asia,Obihiro (OBO)
New Chitose Airport,Sapporo,Japan,CTS,42.77519989013672,141.69200134277344,AS,Asia,Sapporo (CTS)
Hakodate Airport,Hakodate,Japan,HKD,41.7700004578,140.822006226,AS,Asia,Hakodate (HKD)
Memanbetsu Airport,Memanbetsu,Japan,MMB,43.8805999756,144.164001465,AS,Asia,Memanbetsu (MMB)
Nakashibetsu Airport,Nakashibetsu,Japan,SHB,43.5774993896,144.960006714,AS,Asia,Nakashibetsu (SHB)
Wakkanai Airport,Wakkanai,Japan,WKJ,45.4042015076,141.800994873,AS,Asia,Wakkanai (WKJ)
Iki Airport,Iki,Japan,IKI,33.7490005493,129.785003662,AS,Asia,Iki (IKI)
Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,33.930000305200004,131.279006958,AS,Asia,Yamaguchi (UBJ)
Tsushima Airport,Tsushima,Japan,TSJ,34.2849006653,129.330993652,AS,Asia,Tsushima (TSJ)
Monbetsu Airport,Monbetsu,Japan,MBE,44.3039016724,143.404006958,AS,Asia,Monbetsu (MBE)
Asahikawa Airport,Asahikawa,Japan,AKJ,43.67079925537109,142.44700622558594,AS,Asia,Asahikawa (AKJ)
Fukue Airport,Fukue,Japan,FUJ,32.66630172729492,128.83299255371094,AS,Asia,Fukue (FUJ)
Fukuoka Airport,Fukuoka,Japan,FUK,33.585899353027344,130.4510040283203,AS,Asia,Fukuoka (FUK)
Kagoshima Airport,Kagoshima,Japan,KOJ,31.80340003967285,130.718994140625,AS,Asia,Kagoshima (KOJ)
Miyazaki Airport,Miyazaki,Japan,KMI,31.877199173,131.449005127,AS,Asia,Miyazaki (KMI)
Oita Airport,Oita,Japan,OIT,33.479400634799994,131.736999512,AS,Asia,Oita (OIT)
Kitakyūshū Airport,Kitakyushu,Japan,KKJ,33.8459014893,131.035003662,AS,Asia,Kitakyushu (KKJ)
Kumamoto Airport,Kumamoto,Japan,KMJ,32.83729934692383,130.85499572753906,AS,Asia,Kumamoto (KMJ)
Nagasaki Airport,Nagasaki,Japan,NGS,32.916900634799994,129.914001465,AS,Asia,Nagasaki (NGS)
Amami Airport,Amami,Japan,ASJ,28.430599212646484,129.71299743652344,AS,Asia,Amami (ASJ)
Komatsu Airport,Kanazawa,Japan,KMQ,36.39459991455078,136.40699768066406,AS,Asia,Kanazawa (KMQ)
Toyama Airport,Toyama,Japan,TOY,36.64830017089844,137.18800354003906,AS,Asia,Toyama (TOY)
Hiroshima Airport,Hiroshima,Japan,HIJ,34.4361000061,132.919006348,AS,Asia,Hiroshima (HIJ)
Okayama Airport,Okayama,Japan,OKJ,34.7569007874,133.854995728,AS,Asia,Okayama (OKJ)
Izumo Airport,Izumo,Japan,IZO,35.4136009216,132.88999939,AS,Asia,Izumo (IZO)
Miho Yonago Airport,Miho,Japan,YGJ,35.4921989440918,133.23599243164062,AS,Asia,Miho (YGJ)
Kōchi Ryōma Airport,Kochi,Japan,KCZ,33.546101,133.669006,AS,Asia,Kochi (KCZ)
Matsuyama Airport,Matsuyama,Japan,MYJ,33.82720184326172,132.6999969482422,AS,Asia,Matsuyama (MYJ)
Osaka International Airport,Osaka,Japan,ITM,34.785499572753906,135.43800354003906,AS,Asia,Osaka (ITM)
Tottori Airport,Tottori,Japan,TTJ,35.5301017761,134.167007446,AS,Asia,Tottori (TTJ)
Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,34.132801,134.606995,AS,Asia,Tokushima (TKS)
Takamatsu Airport,Takamatsu,Japan,TAK,34.2141990662,134.01600647,AS,Asia,Takamatsu (TAK)
Aomori Airport,Aomori,Japan,AOJ,40.73469924926758,140.6909942626953,AS,Asia,Aomori (AOJ)
Yamagata Airport,Yamagata,Japan,GAJ,38.4118995667,140.371002197,AS,Asia,Yamagata (GAJ)
Hanamaki Airport,Hanamaki,Japan,HNA,39.4286003112793,141.13499450683594,AS,Asia,Hanamaki (HNA)
Akita Airport,Akita,Japan,AXT,39.6156005859375,140.218994140625,AS,Asia,Akita (AXT)
Misawa Air Base,Misawa,Japan,MSJ,40.7032012939,141.367996216,AS,Asia,Misawa (MSJ)
Sendai Airport,Sendai,Japan,SDJ,38.1397018433,140.917007446,AS,Asia,Sendai (SDJ)
Hachijojima Airport,Hachijojima,Japan,HAC,33.1150016785,139.785995483,AS,Asia,Hachijojima (HAC)
Oshima Airport,Oshima,Japan,OIM,34.7820014954,139.36000061,AS,Asia,Oshima (OIM)
Tokyo Haneda International Airport,Tokyo,Japan,HND,35.552299,139.779999,AS,Asia,Tokyo (HND)
Gwangju Airport,Kwangju,South Korea,KWJ,35.123173,126.805444,AS,Asia,Kwangju (KWJ)
Yeosu Airport,Yeosu,South Korea,RSU,34.84230041503906,127.61699676513672,AS,Asia,Yeosu (RSU)
Jeju International Airport,Cheju,South Korea,CJU,33.51129913330078,126.49299621582033,AS,Asia,Cheju (CJU)
Gimhae International Airport,Busan,South Korea,PUS,35.1795005798,128.93800354,AS,Asia,Busan (PUS)
Ulsan Airport,Ulsan,South Korea,USN,35.59349823,129.352005005,AS,Asia,Ulsan (USN)
Gimpo International Airport,Seoul,South Korea,GMP,37.5583,126.791,AS,Asia,Seoul (GMP)
Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,35.987955,129.420383,AS,Asia,Pohang (KPO)
Daegu Airport,Taegu,South Korea,TAE,35.896872,128.65531,AS,Asia,Taegu (TAE)
Naha Airport,Okinawa,Japan,OKA,26.1958007812,127.646003723,AS,Asia,Okinawa (OKA)
New Ishigaki Airport,Ishigaki,Japan,ISG,24.396389,124.245,AS,Asia,Ishigaki (ISG)
Kumejima Airport,Kumejima,Japan,UEO,26.363500595092773,126.71399688720705,AS,Asia,Kumejima (UEO)
Miyako Airport,Miyako,Japan,MMY,24.7828006744,125.294998169,AS,Asia,Miyako (MMY)
Ninoy Aquino International Airport,Manila,Philippines,MNL,14.5086,121.019997,AS,Asia,Manila (MNL)
Awang Airport,Cotabato,Philippines,CBO,7.165239810943604,124.20999908447266,AS,Asia,Cotabato (CBO)
Pagadian Airport,Pagadian,Philippines,PAG,7.83073144787,123.461179733,AS,Asia,Pagadian (PAG)
General Santos International Airport,Romblon,Philippines,GES,6.05800008774,125.096000671,AS,Asia,Romblon (GES)
Zamboanga International Airport,Zamboanga,Philippines,ZAM,6.922420024871826,122.05999755859376,AS,Asia,Zamboanga (ZAM)
San Jose Airport,San Jose,Philippines,SJI,12.361499786399998,121.04699707,AS,Asia,San Jose (SJI)
Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,11.228035,125.027761,AS,Asia,Tacloban (TAC)
Bacolod-Silay Airport,Bacolod,Philippines,BCD,10.7764,123.014999,AS,Asia,Bacolod (BCD)
Sibulan Airport,Dumaguete,Philippines,DGT,9.3337097168,123.300003052,AS,Asia,Dumaguete (DGT)
Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,11.9245,121.954002,AS,Asia,Caticlan (MPH)
Iloilo International Airport,Iloilo,Philippines,ILO,10.833017,122.493358,AS,Asia,Iloilo (ILO)
Kalibo International Airport,Kalibo,Philippines,KLO,11.679400444,122.375999451,AS,Asia,Kalibo (KLO)
Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,9.742119789123535,118.75900268554688,AS,Asia,Puerto Princesa (PPS)
General Urquiza Airport,Parana,Argentina,PRA,-31.7948,-60.4804,SA,South America,Parana (PRA)
Islas Malvinas Airport,Rosario,Argentina,ROS,-32.9036,-60.785,SA,South America,Rosario (ROS)
Sauce Viejo Airport,Santa Fe,Argentina,SFN,-31.7117,-60.8117,SA,South America,Santa Fe (SFN)
Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,-34.5592,-58.4156,SA,South America,Buenos Aires (AEP)
Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,-31.323601,-64.208,SA,South America,Cordoba (COR)
El Plumerillo Airport,Mendoza,Argentina,MDZ,-32.8316993713,-68.7929000854,SA,South America,Mendoza (MDZ)
Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,-34.588299,-68.4039,SA,South America,San Rafael (AFA)
Catamarca Airport,Catamarca,Argentina,CTC,-28.5956001282,-65.751701355,SA,South America,Catamarca (CTC)
Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,-27.7655563354,-64.3099975586,SA,South America,Santiago Del Estero (SDE)
Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,-29.3815994263,-66.7957992554,SA,South America,La Rioja (IRJ)
Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,-26.8409,-65.104897,SA,South America,Tucuman (TUC)
Domingo Faustino Sarmiento Airport,San Juan,Argentina,UAQ,-31.571501,-68.418198,SA,South America,San Juan (UAQ)
Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,-33.2732009888,-66.3563995361,SA,South America,San Luis (LUQ)
Resistencia International Airport,Resistencia,Argentina,RES,-27.45,-59.0561,SA,South America,Resistencia (RES)
Formosa Airport,Formosa,Argentina,FMA,-26.2127,-58.2281,SA,South America,Formosa (FMA)
Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,-25.737301,-54.4734,SA,South America,Iguazu Falls (IGR)
Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,-27.3858,-55.9707,SA,South America,Posadas (PSS)
Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,-24.8560009003,-65.4861984253,SA,South America,Salta (SLA)
Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,-24.392799,-65.097801,SA,South America,Jujuy (JUJ)
General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,-45.7853,-67.4655,SA,South America,Comodoro Rivadavia (CRD)
Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,-42.908000946,-71.139503479,SA,South America,Esquel (EQS)
Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,-43.2105,-65.2703,SA,South America,Trelew (REL)
Gobernador Castello Airport,Viedma,Argentina,VDM,-40.8692,-63.0004,SA,South America,Viedma (VDM)
El Tehuelche Airport,Puerto Madryn,Argentina,PMY,-42.7592,-65.1027,SA,South America,Puerto Madryn (PMY)
